url,name,birthday,congress_term,total_bills
https://www.congress.gov/member/richard-shoup/S000383,Representative Dick Shoup,(1923 - 1995),In Congress 1971 - 1975,140
https://www.congress.gov/member/ronnie-shows/S001147,Representative Ronnie Shows,(1947 - ),In Congress 1999 - 2003,991
https://www.congress.gov/member/garner-shriver/S000388,Representative Garner E. Shriver,(1912 - 1998),In Congress 1961 - 1977,198
https://www.congress.gov/member/heath-shuler/S001171,Representative Heath Shuler,(1971 - ),In Congress 2007 - 2013,964
https://www.congress.gov/member/norman-shumway/S000393,Representative Norman D. Shumway,(1934 - ),In Congress 1979 - 1991,1842
https://www.congress.gov/member/bill-shuster/S001154,Representative Bill Shuster,(1961 - ),In Congress 2001 - 2019,1691
https://www.congress.gov/member/bud-shuster/S000394,Representative Bud Shuster,(1932 - ),In Congress 1973 - 2001,1193
https://www.congress.gov/member/robert-sikes/S000406,Representative Robert L. F. Sikes,(1906 - 1994),In Congress 1941 - 1979,412
https://www.congress.gov/member/gerry-sikorski/S000407,Representative Gerry E. Sikorski,(1948 - ),In Congress 1983 - 1993,1935
https://www.congress.gov/member/mark-siljander/S000409,Representative Mark D. Siljander,(1951 - ),In Congress 1981 - 1987,798
https://www.congress.gov/member/rob-simmons/S001152,Representative Rob Simmons,(1943 - ),In Congress 2001 - 2007,1304
https://www.congress.gov/member/paul-simon/S000423,Senator Paul Simon,(1928 - 2003),In Congress 1975 - 1997,6392
https://www.congress.gov/member/alan-simpson/S000429,Senator Alan K. Simpson,(1931 - ),In Congress 1979 - 1997,2383
https://www.congress.gov/member/michael-simpson/S001148,Representative Michael K. Simpson,(1950 - ),In Congress 1999 - Present |,2029
https://www.congress.gov/member/kyrsten-sinema/S001191,Senator Kyrsten Sinema,(1976 - ),In Congress 2013 - Present |,1736
https://www.congress.gov/member/albio-sires/S001165,Representative Albio Sires,(1951 - ),In Congress 2005 - Present |,3354
https://www.congress.gov/member/norman-sisisky/S000453,Representative Norman Sisisky,(1927 - 2001),In Congress 1983 - 2001,1832
https://www.congress.gov/member/bernice-sisk/S000454,Representative B. F. Sisk,(1910 - 1995),In Congress 1955 - 1979,664
https://www.congress.gov/member/david-skaggs/S000462,Representative David E. Skaggs,(1943 - ),In Congress 1987 - 1999,1061
https://www.congress.gov/member/joseph-skeen/S000463,Representative Joe Skeen,(1927 - 2003),In Congress 1981 - 2003,2648
https://www.congress.gov/member/ike-skelton/S000465,Representative Ike Skelton,(1931 - 2013),In Congress 1977 - 2011,3714
https://www.congress.gov/member/joe-skubitz/S000472,Representative Joe Skubitz,(1906 - 2000),In Congress 1963 - 1979,277
https://www.congress.gov/member/john-slack/S000473,Representative John Slack,(1915 - 1980),In Congress 1959 - 1981,237
https://www.congress.gov/member/james-slattery/S000477,Representative Jim Slattery,(1948 - ),In Congress 1983 - 1995,1732
https://www.congress.gov/member/d-slaughter/S000479,Representative D. French Slaughter Jr.,(1925 - 1998),In Congress 1985 - 1993,576
https://www.congress.gov/member/louise-slaughter/S000480,Representative Louise McIntosh Slaughter,(1929 - 2018),In Congress 1987 - 2018,7187
https://www.congress.gov/member/elissa-slotkin/S001208,Representative Elissa Slotkin,(1976 - ),In Congress 2019 - Present |,540
https://www.congress.gov/member/adam-smith/S000510,Representative Adam Smith,(1965 - ),In Congress 1997 - Present |,3988
https://www.congress.gov/member/adrian-smith/S001172,Representative Adrian Smith,(1970 - ),In Congress 2007 - Present |,1069
https://www.congress.gov/member/albert-smith/S000514,Representative Albert L. Smith Jr.,(1931 - 1997),In Congress 1981 - 1983,243
https://www.congress.gov/member/robert-smith/S000606,Senator Bob Smith,(1941 - ),In Congress 1985 - 2003,2770
https://www.congress.gov/member/christopher-smith/S000522,Representative Christopher H. Smith,(1953 - ),In Congress 1981 - Present |,7548
https://www.congress.gov/member/denny-smith/S000527,Representative Denny Smith,(1938 - ),In Congress 1981 - 1991,1306
https://www.congress.gov/member/gordon-smith/S001142,Senator Gordon H. Smith,(1952 - ),In Congress 1997 - 2009,2318
https://www.congress.gov/member/henry-smith/S000548,Representative Henry P. Smith III,(1911 - 1995),In Congress 1965 - 1975,86
https://www.congress.gov/member/jason-smith/S001195,Representative Jason Smith,(1980 - ),In Congress 2013 - Present |,851
https://www.congress.gov/member/joseph-smith/S000579,Representative Joseph F. Smith,(1920 - 1999),In Congress 1981 - 1983,261
https://www.congress.gov/member/lamar-smith/S000583,Representative Lamar Smith,(1947 - ),In Congress 1987 - 2019,3693
https://www.congress.gov/member/larkin-smith/S000584,Representative Larkin Smith,(1944 - 1989),In Congress 1989 - 1991,184
https://www.congress.gov/member/lawrence-smith/S000586,Representative Lawrence Smith,(1941 - ),In Congress 1983 - 1993,3666
https://www.congress.gov/member/linda-smith/S000587,Representative Linda Smith,(1950 - ),In Congress 1995 - 1999,300
https://www.congress.gov/member/neal-smith/S000596,Representative Neal Edward Smith,(1920 - ),In Congress 1959 - 1995,1149
https://www.congress.gov/member/nick-smith/S000597,Representative Nick Smith,(1934 - ),In Congress 1993 - 2005,954
https://www.congress.gov/member/peter-smith/S000601,Representative Peter Smith,(1945 - ),In Congress 1989 - 1991,369
https://www.congress.gov/member/robert-smith/S000607,Representative Robert Smith,(1931 - 2020),"In Congress 1983 - 1995, 1997 - 1999",1335
https://www.congress.gov/member/tina-smith/S001203,Senator Tina  Smith,(1958 - ),In Congress 2018 - Present |,1165
https://www.congress.gov/member/virginia-smith/S000622,Representative Virginia Smith,(1911 - 2006),In Congress 1975 - 1991,1064
https://www.congress.gov/member/lloyd-smucker/S001199,Representative Lloyd Smucker,(1964 - ),In Congress 2017 - Present |,433
https://www.congress.gov/member/vince-snowbarger/S000662,Representative Vince Snowbarger,(1949 - ),In Congress 1997 - 1999,226
https://www.congress.gov/member/olympia-snowe/S000663,Senator Olympia J. Snowe,(1947 - ),In Congress 1979 - 2013,6664
https://www.congress.gov/member/m-snyder/S000669,Representative M. G. (Gene) Snyder,(1928 - 2007),"In Congress 1963 - 1965, 1967 - 1987",989
https://www.congress.gov/member/victor-snyder/S000672,Representative Vic Snyder,(1947 - ),In Congress 1997 - 2011,1648
https://www.congress.gov/member/michael-sodrel/S001160,Representative Michael E. Sodrel,(1945 - ),In Congress 2005 - 2007,138
https://www.congress.gov/member/stephen-solarz/S000673,Representative Stephen J. Solarz,(1940 - 2010),In Congress 1975 - 1993,4068
https://www.congress.gov/member/hilda-solis/S001153,Representative Hilda L. Solis,(1957 - ),In Congress 2001 - 2009,1910
https://www.congress.gov/member/gerald-solomon/S000675,Representative Gerald B. H. Solomon,(1930 - 2001),In Congress 1979 - 1999,4701
https://www.congress.gov/member/darren-soto/S001200,Representative Darren Soto,(1978 - ),In Congress 2017 - Present |,1828
https://www.congress.gov/member/mark-souder/S001143,Representative Mark E. Souder,(1950 - ),In Congress 1995 - 2010,3185
https://www.congress.gov/member/steve-southerland/S001186,Representative Steve Southerland II,(1965 - ),In Congress 2011 - 2015,475
https://www.congress.gov/member/zachary-space/S001173,Representative Zachary T. Space,(1961 - ),In Congress 2007 - 2011,732
https://www.congress.gov/member/abigail-spanberger/S001209,Representative Abigail Davis Spanberger,(1979 - ),In Congress 2019 - Present |,608
https://www.congress.gov/member/ross-spano/S001210,Representative Ross Spano,(1966 - ),In Congress 2019 - Present |,271
https://www.congress.gov/member/john-sparkman/S000701,Senator John J. Sparkman,(1899 - 1985),In Congress 1937 - 1979,538
https://www.congress.gov/member/arlen-specter/S000709,Senator Arlen Specter,(1930 - 2012),In Congress 1981 - 2011,5605
https://www.congress.gov/member/jackie-speier/S001175,Representative Jackie Speier,(1950 - ),In Congress 2008 - Present |,2685
https://www.congress.gov/member/gladys-spellman/S000716,Representative Gladys Noon Spellman,(1918 - 1988),In Congress 1975 - 1983,1724
https://www.congress.gov/member/floyd-spence/S000718,Representative Floyd Spence,(1928 - 2001),In Congress 1971 - 2001,2943
https://www.congress.gov/member/john-spratt/S000749,"Representative John M. Spratt, Jr.",(1942 - ),In Congress 1983 - 2011,3226
https://www.congress.gov/member/fernand-st-germain/S000762,Representative Fernand J. St Germain,(1928 - 2014),In Congress 1961 - 1989,1964
https://www.congress.gov/member/deborah-stabenow/S000770,Senator Debbie Stabenow,(1950 - ),In Congress 1997 - Present |,5253
https://www.congress.gov/member/edward-stack/S000772,Representative Edward J. Stack,(1910 - 1989),In Congress 1979 - 1981,198
https://www.congress.gov/member/robert-stafford/S000776,Senator Robert T. Stafford,(1913 - 2006),In Congress 1961 - 1989,2067
https://www.congress.gov/member/harley-staggers/S000778,Representative Harley O. Staggers,(1907 - 1991),In Congress 1949 - 1981,617
https://www.congress.gov/member/harley-staggers/S000779,Representative Harley O. Staggers Jr.,(1951 - ),In Congress 1983 - 1993,1530
https://www.congress.gov/member/richard-stallings/S000785,Representative Richard H. Stallings,(1940 - ),In Congress 1985 - 1993,1306
https://www.congress.gov/member/arlan-stangeland/S000795,Representative Arlan Stangeland,(1930 - 2013),In Congress 1977 - 1991,2120
https://www.congress.gov/member/greg-stanton/S001211,Representative Greg Stanton,(1970 - ),In Congress 2019 - Present |,311
https://www.congress.gov/member/j-stanton/S000804,Representative J. William Stanton,(1924 - 2002),In Congress 1965 - 1983,553
https://www.congress.gov/member/james-stanton/S000803,Representative James V. Stanton,(1932 - ),In Congress 1971 - 1977,228
https://www.congress.gov/member/pete-stark/S000810,Representative Fortney Pete Stark,(1931 - 2020),In Congress 1973 - 2013,9732
https://www.congress.gov/member/mick-staton/S000818,Representative David Michael Staton,(1940 - 2014),In Congress 1981 - 1983,127
https://www.congress.gov/member/pete-stauber/S001212,Representative Pete Stauber,(1966 - ),In Congress 2019 - Present |,296
https://www.congress.gov/member/cliff-stearns/S000822,Representative Cliff Stearns,(1941 - ),In Congress 1989 - 2013,2954
https://www.congress.gov/member/thomas-steed/S000829,Representative Tom Steed,(1904 - 1983),In Congress 1949 - 1981,318
https://www.congress.gov/member/robert-steele/S000836,Representative Robert H. Steele,(1938 - ),In Congress 1969 - 1975,252
https://www.congress.gov/member/alan-steelman/S000841,Representative Alan Steelman,(1942 - ),In Congress 1973 - 1977,421
https://www.congress.gov/member/newton-steers/S000844,Representative Newton I. Steers Jr.,(1917 - 1993),In Congress 1977 - 1979,426
https://www.congress.gov/member/elise-stefanik/S001196,Representative Elise M. Stefanik,(1984 - ),In Congress 2015 - Present |,1289
https://www.congress.gov/member/sam-steiger/S000846,Representative Sam Steiger,(1929 - 2012),In Congress 1967 - 1977,226
https://www.congress.gov/member/william-steiger/S000847,Representative William A. Steiger,(1938 - 1978),In Congress 1967 - 1981,511
https://www.congress.gov/member/bryan-steil/S001213,Representative Bryan Steil,(1981 - ),In Congress 2019 - Present |,158
https://www.congress.gov/member/charles-stenholm/S000851,Representative Charles W. Stenholm,(1938 - ),In Congress 1979 - 2005,3344
https://www.congress.gov/member/john-stennis/S000852,Senator John C. Stennis,(1901 - 1995),In Congress 1947 - 1989,1127
https://www.congress.gov/member/robert-stephens/S000860,Representative Robert G. Stephens Jr.,(1913 - 2003),In Congress 1961 - 1977,197
https://www.congress.gov/member/w-steube/S001214,Representative W. Gregory Steube,(1978 - ),In Congress 2019 - Present |,438
https://www.congress.gov/member/haley-stevens/S001215,Representative Haley M. Stevens,(1983 - ),In Congress 2019 - Present |,406
https://www.congress.gov/member/theodore-stevens/S000888,Senator Ted Stevens,(1923 - 2010),In Congress 1967 - 2009,5800
https://www.congress.gov/member/adlai-stevenson/S000890,Senator Adlai E. Stevenson III,(1930 - ),In Congress 1969 - 1981,608
https://www.congress.gov/member/bennett-stewart/S000902,Representative Bennett McVey Stewart,(1912 - 1988),In Congress 1979 - 1981,93
https://www.congress.gov/member/chris-stewart/S001192,Representative Chris Stewart,(1960 - ),In Congress 2013 - Present |,928
https://www.congress.gov/member/donald-stewart/S000907,Senator Donald Stewart,(1940 - ),In Congress 1977 - 1981,185
https://www.congress.gov/member/steve-stivers/S001187,Representative Steve Stivers,(1965 - ),In Congress 2011 - Present |,2010
https://www.congress.gov/member/david-stockman/S000935,Representative David A. Stockman,(1946 - ),In Congress 1977 - 1983,328
https://www.congress.gov/member/steve-stockman/S000937,Representative Steve Stockman,(1956 - ),"In Congress 1995 - 1997, 2013 - 2015",627
https://www.congress.gov/member/louis-stokes/S000948,Representative Louis Stokes,(1925 - 2015),In Congress 1969 - 1999,4698
https://www.congress.gov/member/richard-stone/S000962,Senator Richard (Dick) Stone,(1928 - 2019),In Congress 1975 - 1981,539
https://www.congress.gov/member/michael-strang/S000991,Representative Michael L. Strang,(1929 - 2014),In Congress 1985 - 1987,312
https://www.congress.gov/member/luther-strange/S001202,Senator Luther Strange,(1953 - ),In Congress 2017 - 2018,113
https://www.congress.gov/member/samuel-stratton/S000997,Representative Samuel S. Stratton,(1916 - 1990),In Congress 1959 - 1989,1251
https://www.congress.gov/member/ted-strickland/S001004,Representative Ted Strickland,(1941 - ),"In Congress 1993 - 1995, 1997 - 2007",1645
https://www.congress.gov/member/frank-stubblefield/S001037,Representative Frank A. Stubblefield,(1907 - 1977),In Congress 1959 - 1975,80
https://www.congress.gov/member/w-stuckey/S001039,Representative W. S. (Bill) Stuckey Jr.,(1935 - ),In Congress 1967 - 1977,170
https://www.congress.gov/member/gerry-studds/S001040,Representative Gerry E. Studds,(1937 - 2006),In Congress 1973 - 1997,3663
https://www.congress.gov/member/bob-stump/S001044,Representative Bob Stump,(1927 - 2003),In Congress 1977 - 2003,3596
https://www.congress.gov/member/bart-stupak/S001045,Representative Bart Stupak,(1952 - ),In Congress 1993 - 2011,2954
https://www.congress.gov/member/marlin-stutzman/S001188,Representative Marlin A. Stutzman,(1976 - ),In Congress 2010 - 2017,513
https://www.congress.gov/member/dan-sullivan/S001198,Senator Dan  Sullivan,(1964 - ),In Congress 2015 - Present |,1024
https://www.congress.gov/member/john-sullivan/S001155,Representative John Sullivan,(1965 - ),In Congress 2002 - 2013,1035
https://www.congress.gov/member/leonor-sullivan/S001057,Representative Leonor K. (Mrs. John B.) Sullivan,(1902 - 1988),In Congress 1953 - 1977,329
https://www.congress.gov/member/donald-sundquist/S001075,Representative Don Sundquist,(1936 - ),In Congress 1983 - 1995,1609
https://www.congress.gov/member/foto-sunia/S001077,Delegate Foto I. F. Sunia,(1937 - ),In Congress 1981 - 1989,1772
https://www.congress.gov/member/john-sununu/S001078,Senator John E. Sununu,(1964 - ),In Congress 1997 - 2009,1140
https://www.congress.gov/member/thomas-suozzi/S001201,Representative Thomas R. Suozzi,(1962 - ),In Congress 2017 - Present |,1195
https://www.congress.gov/member/betty-sutton/S001174,Representative Betty Sutton,(1963 - ),In Congress 2007 - 2013,1609
https://www.congress.gov/member/eric-swalwell/S001193,Representative Eric Swalwell,(1980 - ),In Congress 2013 - Present |,2014
